SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
132,DC:A6:32:33:AA:02,2020-07-11 12:38:27.107002,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
133,DC:A6:32:33:AA:02,2020-07-11 12:38:28.027641,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
134,DC:A6:32:33:AA:02,2020-07-11 12:38:30.003220,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
135,DC:A6:32:33:AA:02,2020-07-11 12:38:31.233333,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
136,DC:A6:32:33:AA:02,2020-07-11 12:38:32.008835,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
137,DC:A6:32:33:AA:02,2020-07-11 12:38:33.035692,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
138,DC:A6:32:33:AA:02,2020-07-11 12:38:34.132721,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
139,DC:A6:32:33:AA:02,2020-07-11 12:38:35.120209,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
140,DC:A6:32:33:AA:02,2020-07-11 12:38:36.010231,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
141,DC:A6:32:33:AA:02,2020-07-11 12:38:37.011477,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
142,DC:A6:32:33:AA:02,2020-07-11 12:38:38.564001,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
143,DC:A6:32:33:AA:02,2020-07-11 12:38:39.422672,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
144,DC:A6:32:33:AA:02,2020-07-11 12:38:40.261495,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
145,DC:A6:32:33:AA:02,2020-07-11 12:38:41.180289,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
146,DC:A6:32:33:AA:02,2020-07-11 12:38:42.091550,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
147,DC:A6:32:33:AA:02,2020-07-11 12:38:44.096486,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
148,DC:A6:32:33:AA:02,2020-07-11 12:38:45.031439,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
149,DC:A6:32:33:AA:02,2020-07-11 12:38:46.642694,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
150,DC:A6:32:33:AA:02,2020-07-11 12:38:47.058941,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
151,DC:A6:32:33:AA:02,2020-07-11 12:38:48.037834,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
152,DC:A6:32:33:AA:02,2020-07-11 12:38:49.120316,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
153,DC:A6:32:33:AA:02,2020-07-11 12:38:50.107854,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
154,DC:A6:32:33:AA:02,2020-07-11 12:38:51.630349,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
155,DC:A6:32:33:AA:02,2020-07-11 12:38:52.135736,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
156,DC:A6:32:33:AA:02,2020-07-11 12:38:53.175960,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
157,DC:A6:32:33:AA:02,2020-07-11 12:38:54.447897,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
